,queryNumber,tableId,queryContents,relevance,queryLength,queryStringLength,numCols,numRows,firstColHits,secondColHits,pageTitle_idf,sectionTitle_idf,tableCaption_idf,tableHeading_idf,tableBody_idf,all_idf,earlyWE,late-maxWE,late-avgWE,late-sumWE,cearly,cmax,csum,cavg,google_early,google_late_max,google_late_avg,google_late_sum 
2863,56,table-1055-666,food type,0,2,9,7,4,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.6686,1.0,0.2819,21.4274,0.0962,0.1529,0.392,0.0327,0.5192,1.0000,0.1579,11.9990
2864,56,table-0798-22,food type,0,2,9,4,11,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.6659,1.0,0.2607,15.1203,0.0,0.0,0.0,0.0,0.5294,1.0000,0.1481,7.9951
2865,56,table-1436-698,food type,0,2,9,4,9,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.7649,1.0,0.2893,23.7195,0.0566,0.1179,0.2357,0.0196,0.6072,1.0000,0.1587,12.3789
2866,56,table-1510-622,food type,0,2,9,7,3,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.5920000000000001,1.0,0.2249,11.2453,0.0,0.0,0.0,0.0,0.3830,1.0000,0.1236,6.1793
2867,56,table-0824-237,food type,0,2,9,3,18,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.6185,1.0,0.2167,22.5317,0.0,0.0,0.0,0.0,0.4665,1.0000,0.1257,12.5685
2868,56,table-0527-784,food type,0,2,9,6,22,0,3,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.5445,1.0,0.2089,15.0433,0.0,0.0,0.0,0.0,0.3502,1.0000,0.1052,7.3656
2869,56,table-0528-368,food type,0,2,9,6,32,1,3,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.5436,1.0,0.2064,15.6879,0.0,0.0,0.0,0.0,0.3778,1.0000,0.1232,8.8739
2870,56,table-1123-797,food type,0,2,9,5,9,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.5604,1.0,0.2197,16.6975,0.0,0.0,0.0,0.0,0.3976,1.0000,0.1063,7.2293
2871,56,table-0413-661,food type,0,2,9,3,7,0,1,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.6175,1.0,0.2577,42.7754,0.0,0.0,0.0,0.0,0.4975,1.0000,0.1329,21.5298
2872,56,table-1087-295,food type,0,2,9,4,5,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.6997,1.0,0.2726,14.1737,0.0,0.0,0.0,0.0,0.4761,1.0000,0.1311,6.8171
2873,56,table-0204-34,food type,0,2,9,4,8,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.5094,1.0,0.1728,11.7492,0.0,0.0,0.0,0.0,0.4162,1.0000,0.1197,6.9423
2874,56,table-1651-371,food type,0,2,9,3,10,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.6665,1.0,0.2684,16.6431,0.0,0.0,0.0,0.0,0.5347,1.0000,0.1477,8.8608
2875,56,table-1425-688,food type,0,2,9,3,9,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.5887,1.0,0.18600000000000003,10.4159,0.0,0.0,0.0,0.0,0.5011,1.0000,0.1382,6.6349
2876,56,table-0325-345,food type,0,2,9,2,22,1,4,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.6553,1.0,0.2607,24.5025,0.0,0.0,0.0,0.0,0.4778,1.0000,0.1295,12.1715
2877,56,table-0435-533,food type,0,2,9,6,7,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.674,1.0,0.2449,59.7668,0.0,0.0,0.0,0.0,0.5141,1.0000,0.1367,33.3553
2878,56,table-1181-620,food type,0,2,9,9,5,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.5935,1.0,0.2444,16.6213,0.0,0.0,0.0,0.0,0.4449,1.0000,0.1246,8.4695
2879,56,table-0514-268,food type,0,2,9,3,11,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.6148,1.0,0.22699999999999998,19.9741,0.024,0.1925,0.1925,0.016,0.4763,1.0000,0.1444,12.7061
2880,56,table-1177-208,food type,0,2,9,9,9,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.591,1.0,0.2278,18.6756,0.0,0.0,0.0,0.0,0.4573,1.0000,0.1221,9.7665
2881,56,table-1265-636,food type,0,2,9,5,11,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.6538,1.0,0.2436,56.0303,0.0,0.0,0.0,0.0,0.4994,1.0000,0.1325,29.6762
2882,56,table-0049-13,food type,0,2,9,4,83,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.6366,1.0,0.2417,21.7543,0.0,0.0,0.0,0.0,0.4647,1.0000,0.1283,11.2890
2883,56,table-0508-705,food type,0,2,9,4,6,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.6442,1.0,0.2425,11.6382,0.0441,0.0945,0.18899999999999997,0.021,0.4584,1.0000,0.1321,6.0751
2884,56,table-0702-81,food type,0,2,9,3,5,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.6935,1.0,0.2524,17.669,0.0,0.0,0.0,0.0,0.4795,1.0000,0.1275,8.6674
2885,56,table-0538-335,food type,0,2,9,2,9,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.7225,1.0,0.289,16.7641,0.0,0.0,0.0,0.0,0.5673,1.0000,0.1560,9.0486
2886,56,table-0839-717,food type,0,2,9,2,16,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.5573,1.0,0.2319,17.6217,0.0,0.0,0.0,0.0,0.3695,1.0000,0.1083,7.7951
2887,56,table-1449-405,food type,0,2,9,5,152,0,1,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.6341,1.0,0.1955,112.2116,0.0,0.0,0.0,0.0,0.4841,1.0000,0.1079,59.9761
2888,56,table-0089-703,food type,0,2,9,6,14,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.6051,1.0,0.21,17.2193,0.0,0.0,0.0,0.0,0.4727,1.0000,0.1193,10.2635
2889,56,table-0447-504,food type,0,2,9,3,5,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.6446,1.0,0.2304,25.808000000000003,0.0,0.0,0.0,0.0,0.5348,1.0000,0.1392,14.1971
2890,56,table-0234-862,food type,0,2,9,9,10,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.6001,1.0,0.2076,16.6057,0.0,0.0,0.0,0.0,0.4402,1.0000,0.1173,8.4449
2891,56,table-1020-271,food type,0,2,9,2,26,0,3,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.5606,1.0,0.19699999999999998,52.0114,0.0,0.0,0.0,0.0,0.4035,1.0000,0.1102,27.5521
2892,56,table-1223-3,food type,0,2,9,4,5,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.7027,1.0,0.2974,40.4455,0.0,0.0,0.0,0.0,0.5588,1.0000,0.1603,21.7969
2893,56,table-0587-945,food type,0,2,9,7,29,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.6017,1.0,0.2054,20.5437,0.0,0.0,0.0,0.0,0.4545,1.0000,0.1187,11.1584
2894,56,table-0549-323,food type,0,2,9,5,8,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.6527,1.0,0.2223,35.126,0.0,0.0,0.0,0.0,0.4498,1.0000,0.1053,16.4271
2895,56,table-1384-439,food type,0,2,9,4,11,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.6619,1.0,0.285,20.5178,0.0,0.0,0.0,0.0,0.5260,1.0000,0.1653,11.5716
2896,56,table-1565-856,food type,0,2,9,2,4,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.7395,1.0,0.2867,28.0949,0.0824,0.1111,0.3227,0.0359,0.6140,1.0000,0.1611,15.7887
2897,56,table-1643-422,food type,0,2,9,4,5,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.647,1.0,0.2591,22.281,0.0546,0.2279,0.3284,0.0274,0.4379,1.0000,0.1070,9.1980
2898,56,table-0092-395,food type,0,2,9,3,5,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.4963,1.0,0.1784,7.1373,0.0,0.0,0.0,0.0,0.3762,1.0000,0.1189,4.0435
2899,56,table-0088-841,food type,0,2,9,6,17,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.3562,1.0,0.1348,12.6702,0.0,0.0,0.0,0.0,0.1652,1.0000,0.0571,4.6829
2900,56,table-0152-683,food type,0,2,9,3,5,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.6033,1.0,0.248,6.9441,0.0,0.0,0.0,0.0,0.4013,1.0000,0.1247,3.4915
2901,56,table-0279-851,food type,0,2,9,2,5,0,4,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.6053,1.0,0.2541,30.493000000000002,0.0,0.0,0.0,0.0,0.5008,1.0000,0.1324,15.8851
2902,56,table-1427-676,food type,0,2,9,6,5,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.6314,1.0,0.2534,11.1485,0.0,0.0,0.0,0.0,0.4687,1.0000,0.1296,5.7014
2903,56,table-1450-964,food type,0,2,9,2,18,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.6438,1.0,0.2277,16.3919,0.0654,0.3333,0.6667,0.0556,0.4683,1.0000,0.1222,8.7994
2904,56,table-0151-825,food type,0,2,9,5,121,0,0,12.4445,12.9564,12.2074,15.7434,7.1542,6.5505,0.5883,1.0,0.2201,93.7783,0.0,0.0,0.0,0.0,0.3940,1.0000,0.0998,41.1130
2905,57,table-1603-678,board games number of players,1,5,29,3,3,0,2,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.7022,1.0,0.297,24.9505,0.0134,0.1508,0.1508,0.0042,0.6218,1.0000,0.1397,16.2098
2906,57,table-1098-540,board games number of players,1,5,29,6,9,0,0,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.7294,1.0,0.265,37.3703,0.0967,0.2462,0.6572,0.0183,0.5881,1.0000,0.1229,23.1124
2907,57,table-1473-105,board games number of players,0,5,29,7,9,0,0,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6405,1.0,0.2374,69.0797,0.0327,0.1179,0.2049,0.0057,0.5243,1.0000,0.1034,39.2767
2908,57,table-1473-104,board games number of players,0,5,29,7,7,0,0,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6575,1.0,0.2474,46.7607,0.0143,0.1179,0.2049,0.0057,0.5816,1.0000,0.1159,28.2789
2909,57,table-1542-271,board games number of players,0,5,29,3,11,6,4,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6742,1.0,0.2497,35.9574,0.0,0.0,0.0,0.0,0.4929,1.0000,0.0963,18.4913
2910,57,table-0814-276,board games number of players,0,5,29,5,26,0,2,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.644,1.0,0.2153,86.5559,0.006999999999999999,0.0546,0.0546,0.001,0.4807,1.0000,0.0942,48.6027
2911,57,table-1316-990,board games number of players,0,5,29,5,108,0,4,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6544,1.0,0.2022,207.4915,0.0,0.0,0.0,0.0,0.4444,1.0000,0.0809,106.4020
2912,57,table-1421-84,board games number of players,0,5,29,2,4,0,3,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.8061,1.0,0.335,21.1042,0.0,0.0,0.0,0.0,0.6949,1.0000,0.1768,15.5556
2913,57,table-1631-669,board games number of players,0,5,29,2,4,1,0,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.7756,1.0,0.2927,12.2941,0.0,0.0,0.0,0.0,0.6851,1.0000,0.1848,11.0876
2914,57,table-0212-252,board games number of players,0,5,29,3,14,2,0,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6603,1.0,0.266,7.1809,0.0935,0.2041,1.3178,0.0146,0.6568,1.0000,0.1868,5.9763
2915,57,table-0212-251,board games number of players,0,5,29,3,14,2,0,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6409999999999999,1.0,0.2765,8.2956,0.0597,0.2041,0.6058,0.0112,0.5826,1.0000,0.1642,6.5694
2916,57,table-1179-84,board games number of players,0,5,29,2,3,0,1,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6945,1.0,0.2307,11.0725,0.0,0.0,0.0,0.0,0.5619,1.0000,0.1456,9.8990
2917,57,table-0634-326,board games number of players,0,5,29,2,2,0,2,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.7487,1.0,0.2666,10.3973,0.0,0.0,0.0,0.0,0.6290,1.0000,0.1616,9.0496
2918,57,table-0634-164,board games number of players,0,5,29,2,2,0,2,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.7217,1.0,0.266,11.171,0.0113,0.1179,0.1179,0.0022,0.5789,1.0000,0.1475,8.8482
2919,57,table-0942-947,board games number of players,0,5,29,2,4,0,2,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.7376,1.0,0.2801,16.8044,0.0,0.0,0.0,0.0,0.6171,1.0000,0.1487,12.4937
2920,57,table-1333-146,board games number of players,0,5,29,2,5,0,3,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.7429,1.0,0.2849,17.0953,0.0,0.0,0.0,0.0,0.6052,1.0000,0.1481,12.4427
2921,57,table-0976-487,board games number of players,0,5,29,4,31,8,3,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6324,1.0,0.203,87.084,0.0597,0.5774,1.1547,0.016,0.4674,1.0000,0.0875,47.5812
2922,57,table-0623-789,board games number of players,0,5,29,2,4,0,2,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6659,1.0,0.2238,12.7554,0.0116,0.1361,0.1361,0.0025,0.5219,1.0000,0.1301,10.4044
2923,57,table-0598-633,board games number of players,0,5,29,2,3,0,2,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6663,1.0,0.2383,10.7247,0.0096,0.1361,0.1361,0.0019,0.5336,1.0000,0.1298,8.3075
2924,57,table-0760-684,board games number of players,0,5,29,2,1,0,0,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.7964,1.0,0.3306,16.8597,0.0,0.0,0.0,0.0,0.7104,1.0000,0.1806,13.0031
2925,57,table-1638-681,board games number of players,0,5,29,2,3,0,2,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6938,1.0,0.2437,12.4292,0.0116,0.1361,0.1361,0.0025,0.5616,1.0000,0.1399,10.0705
2926,57,table-0211-555,board games number of players,0,5,29,4,12,0,0,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.5438,1.0,0.1756,9.48,0.0126,0.0301,0.0514,0.0014,0.7590,1.0000,0.2044,9.8119
2927,57,table-0212-250,board games number of players,0,5,29,4,33,2,0,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6145,1.0,0.2555,8.431000000000001,0.0574,0.2041,0.5793,0.0107,0.5076,1.0000,0.1453,6.9743
2928,57,table-0834-347,board games number of players,0,5,29,7,3,0,0,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6952,1.0,0.2616,14.1284,0.256,0.9293,2.6024,0.0361,0.5799,1.0000,0.1411,10.1620
2929,57,table-0884-248,board games number of players,0,5,29,4,4,0,0,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6849,1.0,0.2291,15.119000000000002,0.0,0.0,0.0,0.0,0.5688,1.0000,0.1462,12.8681
2930,57,table-0875-544,board games number of players,0,5,29,2,6,0,0,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6477,1.0,0.2619,9.4298,0.2593,0.9293,2.2205,0.0411,0.5125,1.0000,0.1296,6.2213
2931,57,table-0683-807,board games number of players,0,5,29,2,4,0,4,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.7175,1.0,0.259,11.6548,0.0,0.0,0.0,0.0,0.6538,1.0000,0.1725,9.6597
2932,57,table-0576-735,board games number of players,0,5,29,2,4,0,4,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.7451,1.0,0.2821,14.3869,0.0,0.0,0.0,0.0,0.6344,1.0000,0.1636,11.1234
2933,57,table-1505-632,board games number of players,0,5,29,2,3,0,0,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.7035,1.0,0.3108,7.4589,0.0,0.0,0.0,0.0,0.7014,1.0000,0.2128,6.8109
2934,57,table-1603-684,board games number of players,0,5,29,3,4,0,2,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6577,1.0,0.251,27.1078,0.0172,0.1508,0.1508,0.0042,0.5389,1.0000,0.1065,15.7654
2935,57,table-0838-403,board games number of players,0,5,29,6,3,0,0,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6869,1.0,0.2399,17.2717,0.0156,0.040999999999999995,0.07,0.0019,0.5605,1.0000,0.1279,12.2804
2936,57,table-0817-899,board games number of players,0,5,29,3,36,1,14,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6354,1.0,0.1964,56.5609,0.0,0.0,0.0,0.0,0.4555,1.0000,0.0819,29.4976
2937,57,table-1594-454,board games number of players,0,5,29,2,8,0,9,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.5966,1.0,0.2034,46.9965,0.0,0.0,0.0,0.0,0.4769,1.0000,0.0991,29.3456
2938,57,table-0443-553,board games number of players,0,5,29,7,13,1,0,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6418,1.0,0.2266,150.903,0.0355,0.099,0.263,0.0073,0.4915,1.0000,0.0873,77.1537
2939,57,table-0688-291,board games number of players,0,5,29,4,21,0,6,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6953,1.0,0.2487,8.2065,0.0,0.0,0.0,0.0,0.6433,1.0000,0.1844,7.3747
2940,57,table-0507-188,board games number of players,0,5,29,5,3,0,0,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.3903,1.0,0.1241,8.5634,0.0244,0.0648,0.1107,0.0031,0.4291,1.0000,0.1180,7.0778
2941,57,table-1601-713,board games number of players,0,5,29,6,20,12,12,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6296,1.0,0.2181,125.632,0.0151,0.0938,0.0938,0.0013,0.5393,1.0000,0.1019,73.7686
2942,57,table-0094-982,board games number of players,0,5,29,10,14,0,0,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.483,1.0,0.1697,30.0328,0.0,0.0,0.0,0.0,0.3745,1.0000,0.0961,19.9931
2943,57,table-0001-459,board games number of players,0,5,29,7,4,0,0,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6058,1.0,0.2011,10.8615,0.1992,0.6761,1.3522,0.0188,0.4829,1.0000,0.1206,9.1677
2944,57,table-0371-571,board games number of players,0,5,29,6,9,0,0,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.5739,1.0,0.1996,16.1691,0.0319,0.14,0.239,0.0066,0.4507,1.0000,0.1155,12.0141
2945,57,table-1107-14,board games number of players,0,5,29,4,20,0,7,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.4389,1.0,0.1203,9.3818,0.0162,0.0485,0.0828,0.0015,0.5416,1.0000,0.1262,9.5889
2946,57,table-1473-106,board games number of players,0,5,29,7,2,0,0,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6296,1.0,0.2613,32.9192,0.0345,0.1179,0.2049,0.0057,0.5578,1.0000,0.1195,20.0812
2947,57,table-0539-362,board games number of players,0,5,29,4,15,1,7,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.7448,1.0,0.3261,11.7391,0.0345,0.1085,0.1852,0.0026,0.6881,1.0000,0.2035,9.7676
2948,57,table-1551-849,board games number of players,0,5,29,1,13,14,0,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6917,1.0,0.2455,58.1833,0.013000000000000001,0.0772,0.1878,0.0035,0.6503,1.0000,0.1344,40.8471
2949,57,table-0221-888,board games number of players,0,5,29,4,3,0,0,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.5628,1.0,0.1933,13.9189,0.0,0.0,0.0,0.0,0.3599,1.0000,0.0927,8.1538
2950,57,table-1356-645,board games number of players,0,5,29,2,6,0,2,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6920000000000001,1.0,0.2708,17.0629,0.0,0.0,0.0,0.0,0.6711,1.0000,0.1510,13.2870
2951,57,table-0895-528,board games number of players,0,5,29,6,37,10,10,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.111,1.0,0.0534,3.6813,0.0172,0.040999999999999995,0.07,0.0019,0.5494,1.0000,0.1660,8.6334
2952,57,table-0062-134,board games number of players,0,5,29,2,3,0,1,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.5313,1.0,0.1908,6.8678,0.0368,0.0857,0.366,0.0051,0.5494,1.0000,0.1331,6.9187
2953,57,table-1611-666,board games number of players,0,5,29,2,7,0,5,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.7338,1.0,0.2972,19.616,0.0731,0.3333,0.3333,0.0185,0.7258,1.0000,0.1736,15.9736
2954,57,table-0313-377,board games number of players,0,5,29,4,20,4,4,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6372,1.0,0.22699999999999998,40.1791,0.0082,0.0377,0.0377,0.0007,0.4374,1.0000,0.0928,21.5321
2955,57,table-0838-400,board games number of players,0,5,29,2,16,0,4,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.6979,1.0,0.2487,23.1331,0.0177,0.0572,0.0976,0.0018,0.5966,1.0000,0.1358,17.3878
2956,57,table-1547-841,board games number of players,0,5,29,6,39,10,10,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.133,1.0,0.0684,4.9227,0.0284,0.0808,0.2035,0.0057,0.4612,1.0000,0.1468,8.2194
2957,57,table-0907-558,board games number of players,0,5,29,7,60,10,10,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.0642,1.0,0.0301,4.251,0.0146,0.0343,0.0586,0.0033,0.4217,1.0000,0.1132,11.7688
2958,57,table-0907-688,board games number of players,0,5,29,7,55,10,10,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.1106,1.0,0.0482,6.364,0.0142,0.0333,0.0569,0.0032,0.4460,1.0000,0.1235,12.3514
2959,57,table-0144-708,board games number of players,0,5,29,7,30,8,8,23.538,24.0978,22.9103,43.38399999999999,16.1884,13.4872,0.251,1.0,0.1013,6.0807,0.0139,0.0327,0.0558,0.0031,0.4637,1.0000,0.1283,7.1836
2960,58,table-0721-948,google products reviews,1,3,23,5,12,0,0,23.0828,23.8318,23.6308,26.0304,15.8972,15.5729,0.6809,1.0,0.2089,87.7245,0.0,0.0,0.0,0.0,0.5752,1.0000,0.1040,42.1183
2961,58,table-1311-373,google products reviews,1,3,23,6,28,0,0,23.0828,23.8318,23.6308,26.0304,15.8972,15.5729,0.6739,0.5522,0.2172,34.5399,0.0346,0.0574,0.08800000000000001,0.0073,0.5538,0.5269,0.1158,18.0606
2962,58,table-1356-303,google products reviews,1,3,23,2,19,0,0,23.0828,23.8318,23.6308,26.0304,15.8972,15.5729,0.6752,1.0,0.2269,59.211000000000006,0.0343,0.1021,0.1021,0.0128,0.5708,1.0000,0.1154,29.0870
2963,58,table-0721-949,google products reviews,1,3,23,7,14,0,0,23.0828,23.8318,23.6308,26.0304,15.8972,15.5729,0.6953,1.0,0.2403,42.5371,0.0,0.0,0.0,0.0,0.6123,1.0000,0.1323,23.0264
2964,58,table-0817-634,google products reviews,1,3,23,3,11,0,0,23.0828,23.8318,23.6308,26.0304,15.8972,15.5729,0.6307,1.0,0.2102,19.5465,0.1092,0.4082,1.5341,0.0959,0.5369,1.0000,0.1146,10.3113
2965,58,table-1154-432,google products reviews,1,3,23,3,5,0,0,23.0828,23.8318,23.6308,26.0304,15.8972,15.5729,0.5519,0.521,0.2255,8.1168,0.0,0.0,0.0,0.0,0.3838,0.3232,0.1015,3.6526
2966,58,table-0651-51,google products reviews,1,3,23,3,3,0,0,23.0828,23.8318,23.6308,26.0304,15.8972,15.5729,0.6032,1.0,0.2427,13.8317,0.0,0.0,0.0,0.0,0.4745,1.0000,0.1136,6.4750
2967,58,table-1599-633,google products reviews,0,3,23,4,4,0,4,23.0828,23.8318,23.6308,26.0304,15.8972,15.5729,0.5393,1.0,0.1957,12.3281,0.0,0.0,0.0,0.0,0.3992,1.0000,0.0896,5.6421
2968,58,table-0071-586,google products reviews,0,3,23,3,9,0,8,23.0828,23.8318,23.6308,26.0304,15.8972,15.5729,0.5482,1.0,0.2031,9.1396,0.0,0.0,0.0,0.0,0.3599,1.0000,0.0865,3.8945
2969,58,table-1020-413,google products reviews,0,3,23,3,16,0,12,23.0828,23.8318,23.6308,26.0304,15.8972,15.5729,0.5443,1.0,0.1745,14.6606,0.0,0.0,0.0,0.0,0.3671,1.0000,0.0773,6.4918
2970,58,table-1385-697,google products reviews,0,3,23,7,19,0,0,23.0828,23.8318,23.6308,26.0304,15.8972,15.5729,0.6719,1.0,0.2298,15.8571,0.0,0.0,0.0,0.0,0.6019,1.0000,0.1354,8.9388
2971,58,table-0104-128,google products reviews,0,3,23,3,5,0,5,23.0828,23.8318,23.6308,26.0304,15.8972,15.5729,0.5146,1.0,0.2248,4.7218,0.0,0.0,0.0,0.0,0.3577,1.0000,0.1212,2.5461
2972,58,table-0309-204,google products reviews,0,3,23,4,9,0,0,23.0828,23.8318,23.6308,26.0304,15.8972,15.5729,0.5243,1.0,0.1943,11.6573,0.0,0.0,0.0,0.0,0.4637,1.0000,0.1175,7.0490
2973,58,table-0588-974,google products reviews,0,3,23,3,7,0,6,23.0828,23.8318,23.6308,26.0304,15.8972,15.5729,0.5692,1.0,0.1898,11.3872,0.0,0.0,0.0,0.0,0.3764,1.0000,0.0878,5.2702
2974,58,table-0241-911,google products reviews,0,3,23,3,5,0,4,23.0828,23.8318,23.6308,26.0304,15.8972,15.5729,0.6137,1.0,0.2254,9.4677,0.0,0.0,0.0,0.0,0.4487,1.0000,0.1117,4.6907
2975,58,table-0302-402,google products reviews,0,3,23,3,5,0,5,23.0828,23.8318,23.6308,26.0304,15.8972,15.5729,0.5067,1.0,0.172,6.1904,0.0,0.0,0.0,0.0,0.3180,1.0000,0.0867,2.8610
2976,58,table-0870-605,google products reviews,0,3,23,3,3,0,3,23.0828,23.8318,23.6308,26.0304,15.8972,15.5729,0.3774,1.0,0.1395,6.2778,0.0,0.0,0.0,0.0,0.3409,1.0000,0.0932,3.3541
2977,58,table-1245-800,google products reviews,0,3,23,3,4,0,3,23.0828,23.8318,23.6308,26.0304,15.8972,15.5729,0.5697,1.0,0.2077,7.4767,0.0,0.0,0.0,0.0,0.3528,1.0000,0.0982,3.2406
2978,58,table-1446-783,google products reviews,0,3,23,4,3,0,3,23.0828,23.8318,23.6308,26.0304,15.8972,15.5729,0.5818,1.0,0.2328,6.9842,0.0,0.0,0.0,0.0,0.4310,1.0000,0.1138,3.4130
